source,type,target,weight
228,undirected,1577,1
229,undirected,313,1
229,undirected,314,1
229,undirected,1136,1
229,undirected,1577,1
230,undirected,314,1
230,undirected,2966,1
231,undirected,233,1
231,undirected,383,1
231,undirected,2761,1
231,undirected,5431,1
232,undirected,386,1
232,undirected,1175,1
232,undirected,5363,1
232,undirected,5431,1
233,undirected,383,1
233,undirected,2761,1
233,undirected,5431,1
234,undirected,2250,1
234,undirected,3845,1
234,undirected,4145,1
235,undirected,392,1
235,undirected,1987,1
235,undirected,2410,1
235,undirected,2497,1
237,undirected,1167,1
237,undirected,5488,1
238,undirected,689,2
240,undirected,285,2
240,undirected,628,1
240,undirected,1610,1
240,undirected,1611,1
240,undirected,2773,1
240,undirected,3282,1
240,undirected,3827,1
240,undirected,3828,1
240,undirected,4914,1
240,undirected,5021,1
240,undirected,5082,1
241,undirected,5389,1
242,undirected,2312,1
242,undirected,2567,1
243,undirected,4438,1
244,undirected,538,1
244,undirected,715,1
244,undirected,2906,1
244,undirected,4938,1
245,undirected,767,1
245,undirected,1643,1
245,undirected,2393,2
245,undirected,2829,2
245,undirected,3009,2
245,undirected,4844,1
245,undirected,5201,1
246,undirected,251,1
246,undirected,466,1
246,undirected,858,1
246,undirected,900,2
246,undirected,1040,1
246,undirected,1192,1
246,undirected,1286,2
246,undirected,1414,2
246,undirected,1415,10
246,undirected,1490,1
246,undirected,1601,1
246,undirected,1666,1
246,undirected,1685,2
246,undirected,1862,2
246,undirected,1876,2
246,undirected,1917,1
246,undirected,1939,16
246,undirected,1960,1
246,undirected,2153,1
246,undirected,2154,3
246,undirected,2418,1
246,undirected,2459,2
246,undirected,2485,1
246,undirected,3004,4
246,undirected,3279,2
246,undirected,3732,1
246,undirected,3794,1
246,undirected,4008,6
246,undirected,4283,4
246,undirected,4498,5
246,undirected,4525,4
246,undirected,4719,1
246,undirected,4730,5
246,undirected,4811,1
246,undirected,4866,1
246,undirected,4882,1
246,undirected,4922,1
246,undirected,4930,1
246,undirected,4949,4
246,undirected,5368,1
247,undirected,1556,2
247,undirected,1814,1
247,undirected,1893,2
247,undirected,1941,2
247,undirected,2669,7
247,undirected,2670,1
247,undirected,2720,1
247,undirected,2793,7
247,undirected,3038,1
247,undirected,3372,1
247,undirected,3378,2
247,undirected,3676,1
247,undirected,3944,4
247,undirected,3967,1
247,undirected,3968,1
247,undirected,4170,1
247,undirected,4303,10
247,undirected,4369,5
248,undirected,1936,2
248,undirected,2509,2
248,undirected,3042,2
248,undirected,3894,2
248,undirected,3941,2
249,undirected,900,1
249,undirected,1093,1
249,undirected,1271,2
249,undirected,1935,1
249,undirected,3348,1
249,undirected,5308,1
250,undirected,3426,1
250,undirected,3777,1
250,undirected,4627,1
250,undirected,4931,1
250,undirected,5431,1
251,undirected,360,1
251,undirected,704,1
251,undirected,1939,1
251,undirected,4811,1
252,undirected,1396,1
252,undirected,2332,1
252,undirected,2699,1
252,undirected,3315,1
252,undirected,3316,1
252,undirected,4243,1
252,undirected,4252,1
252,undirected,4543,1
253,undirected,1415,1
253,undirected,1939,1
253,undirected,4882,1
253,undirected,5203,1
254,undirected,471,1
254,undirected,2876,2
254,undirected,4656,1
255,undirected,894,1
255,undirected,3303,1
255,undirected,4321,1
256,undirected,4656,1
257,undirected,3480,1
258,undirected,885,1
258,undirected,1980,1
258,undirected,3975,1
259,undirected,344,1
259,undirected,1938,1
259,undirected,2096,1
259,undirected,2437,1
259,undirected,5431,1
260,undirected,583,1
260,undirected,2398,1
260,undirected,2799,1
260,undirected,2810,1
260,undirected,3751,1
260,undirected,3798,1
260,undirected,4000,1
260,undirected,4031,1
260,undirected,4548,1
260,undirected,4748,5
261,undirected,377,1
261,undirected,760,1
261,undirected,764,1
261,undirected,2200,1
261,undirected,2641,9
261,undirected,4177,5
261,undirected,4559,4
261,undirected,4564,1
261,undirected,4738,3
261,undirected,4912,1
261,undirected,5078,1
261,undirected,5151,1
261,undirected,5186,1
262,undirected,861,1
262,undirected,3032,1
262,undirected,5363,1
263,undirected,4931,4
263,undirected,5431,4
264,undirected,1546,1
264,undirected,3179,1
264,undirected,3278,1
264,undirected,5431,1
265,undirected,2599,1
265,undirected,3902,1
265,undirected,5323,1
265,undirected,5431,1
266,undirected,1077,1
266,undirected,1084,1
266,undirected,2427,1
267,undirected,638,3
267,undirected,963,3
267,undirected,3731,3
267,undirected,5263,1
269,undirected,583,1
269,undirected,3798,1
269,undirected,4212,1
270,undirected,956,1
270,undirected,1189,1
270,undirected,2524,1
270,undirected,4701,1
270,undirected,5134,3
270,undirected,5500,1
272,undirected,321,6
272,undirected,583,1
272,undirected,725,2
272,undirected,1013,1
272,undirected,1035,2
272,undirected,1873,2
272,undirected,2391,4
272,undirected,2936,5
272,undirected,4873,1
272,undirected,4911,1
274,undirected,470,1
274,undirected,4151,1
274,undirected,5090,1
275,undirected,406,2
275,undirected,468,1
275,undirected,1847,1
275,undirected,2722,1
275,undirected,3169,1
275,undirected,3441,1
275,undirected,3445,1
275,undirected,3959,1
275,undirected,4298,1
275,undirected,5011,1
276,undirected,376,1
276,undirected,395,1
276,undirected,2928,1
276,undirected,3041,1
277,undirected,304,2
277,undirected,629,2
277,undirected,1917,1
277,undirected,2153,1
277,undirected,2154,1
277,undirected,2652,1
277,undirected,2777,1
277,undirected,2983,1
277,undirected,4027,1
277,undirected,4051,1
278,undirected,295,2
278,undirected,541,1
278,undirected,621,1
278,undirected,686,2
278,undirected,1207,1
278,undirected,1217,1
278,undirected,1237,2
278,undirected,1244,1
278,undirected,1350,1
278,undirected,1370,1
278,undirected,1653,2
278,undirected,1663,2
278,undirected,1929,8
278,undirected,1993,1
278,undirected,2106,1
278,undirected,2170,2
278,undirected,2186,1
278,undirected,2197,3
278,undirected,2255,1
278,undirected,2311,3
278,undirected,2554,3
278,undirected,2725,1
278,undirected,3695,3
278,undirected,3731,5
278,undirected,4571,1
278,undirected,4639,1
278,undirected,5055,7
278,undirected,5153,1
278,undirected,5154,10
278,undirected,5426,1
278,undirected,5554,3
279,undirected,621,1
279,undirected,689,1
279,undirected,3371,1
280,undirected,3668,1
280,undirected,4033,1
280,undirected,4457,1
281,undirected,621,1
281,undirected,2402,1
281,undirected,3408,1
281,undirected,3895,1
282,undirected,494,3
282,undirected,988,1
282,undirected,1055,1
282,undirected,1914,1
282,undirected,1917,4
282,undirected,2014,1
282,undirected,2207,1
282,undirected,2777,1
282,undirected,2836,1
282,undirected,2854,1
282,undirected,3181,6
282,undirected,3640,2
282,undirected,4310,3
282,undirected,5456,1
283,undirected,285,3
283,undirected,368,1
283,undirected,388,1
283,undirected,410,1
283,undirected,497,1
283,undirected,510,1
283,undirected,533,1
283,undirected,714,1
283,undirected,826,2
283,undirected,1562,1
283,undirected,1901,4
283,undirected,1917,1
283,undirected,1920,1
283,undirected,2112,21
283,undirected,2198,6
283,undirected,2211,1
283,undirected,2364,1
283,undirected,2527,1
283,undirected,2577,1
283,undirected,2607,3
283,undirected,2692,6
283,undirected,2740,2
283,undirected,2803,1
283,undirected,2817,1
283,undirected,3017,1
283,undirected,3028,1
283,undirected,3234,1
283,undirected,3249,3
283,undirected,3282,1
283,undirected,3315,6
283,undirected,3394,1
283,undirected,3478,1
283,undirected,3494,8
283,undirected,3625,16
283,undirected,3632,1
283,undirected,3688,1
283,undirected,3828,2
283,undirected,3989,3
283,undirected,4167,1
283,undirected,4171,1
283,undirected,4173,1
283,undirected,4204,5
283,undirected,4332,9
283,undirected,4386,5
283,undirected,4407,1
283,undirected,4554,3
283,undirected,4555,26
283,undirected,4630,3
283,undirected,4787,1
283,undirected,4800,1
283,undirected,4868,7
283,undirected,4879,1
283,undirected,4941,1
283,undirected,5014,5
283,undirected,5138,3
283,undirected,5334,1
283,undirected,5338,1
283,undirected,5461,1
283,undirected,5541,3
283,undirected,5545,29
284,undirected,644,1
284,undirected,1540,1
284,undirected,1993,1
284,undirected,2024,1
284,undirected,2204,1
284,undirected,3143,1
284,undirected,3492,1
284,undirected,4618,1
284,undirected,5104,1
285,undirected,286,4
285,undirected,297,1
285,undirected,388,1
285,undirected,405,4
285,undirected,436,1
285,undirected,510,1
285,undirected,628,2
285,undirected,714,1
285,undirected,761,1
285,undirected,1119,2
285,undirected,1143,1
285,undirected,1302,2
285,undirected,1459,1
285,undirected,1555,1
285,undirected,1597,1
285,undirected,1610,1
285,undirected,1611,1
285,undirected,1878,1
285,undirected,2099,1
285,undirected,2112,2
285,undirected,2198,1
285,undirected,2280,1
285,undirected,2375,1
285,undirected,2577,1
285,undirected,2740,1
285,undirected,2773,3
285,undirected,2803,1
285,undirected,3028,1
285,undirected,3035,2
285,undirected,3065,4
285,undirected,3262,1
285,undirected,3282,1
285,undirected,3320,1
285,undirected,3478,4
285,undirected,3625,1
285,undirected,3632,3
285,undirected,3665,1
285,undirected,3688,1
285,undirected,3827,5
285,undirected,3828,12
285,undirected,3976,1
285,undirected,4220,2
285,undirected,4477,2
285,undirected,4555,1
285,undirected,4630,4
285,undirected,4697,1
285,undirected,4787,1
285,undirected,4800,2
285,undirected,4863,1
285,undirected,4868,1
285,undirected,4914,6
285,undirected,5021,2
285,undirected,5068,1
285,undirected,5082,1
285,undirected,5146,2
285,undirected,5256,3
285,undirected,5402,2
285,undirected,5545,2
286,undirected,405,2
286,undirected,761,1
286,undirected,1119,2
286,undirected,1302,2
286,undirected,2773,2
286,undirected,3035,2
286,undirected,3065,2
286,undirected,3827,2
286,undirected,3828,4
286,undirected,4477,2
286,undirected,4630,1
286,undirected,4800,1
286,undirected,4914,2
286,undirected,5146,2
286,undirected,5256,2
286,undirected,5402,2
287,undirected,288,6
289,undirected,4574,1
290,undirected,1089,1
290,undirected,3041,1
290,undirected,4375,1
291,undirected,605,1
291,undirected,1072,1
291,undirected,2562,1
291,undirected,3158,1
291,undirected,3555,1
291,undirected,4976,1
291,undirected,5089,1
292,undirected,1921,1
292,undirected,2217,1
292,undirected,2790,1
292,undirected,3077,1
292,undirected,3316,1
292,undirected,3490,1
292,undirected,4285,1
292,undirected,4362,1
292,undirected,5446,1
293,undirected,303,2
294,undirected,681,1
294,undirected,1846,1
295,undirected,2185,2
295,undirected,2186,2
295,undirected,3695,5
295,undirected,3731,3
295,undirected,4521,1
295,undirected,5554,1
296,undirected,2783,1
296,undirected,3510,1
296,undirected,4907,1
296,undirected,4938,2
297,undirected,405,1
297,undirected,1143,1
297,undirected,1597,1
297,undirected,1878,1
297,undirected,2099,1
297,undirected,3320,1
297,undirected,3828,1
297,undirected,4914,1
297,undirected,5256,1
298,undirected,1326,1
298,undirected,2185,1
298,undirected,3058,1
298,undirected,4784,1
298,undirected,5353,1
299,undirected,351,1
299,undirected,621,1
299,undirected,2366,1
299,undirected,2374,1
300,undirected,739,1
300,undirected,889,1
300,undirected,2299,1
300,undirected,2372,1
300,undirected,2445,1
300,undirected,4385,2
300,undirected,4639,1
301,undirected,303,26
301,undirected,402,1
301,undirected,455,1
301,undirected,537,2
301,undirected,611,1
301,undirected,621,1
301,undirected,665,1
301,undirected,688,1
301,undirected,710,1
301,undirected,783,3
301,undirected,789,1
301,undirected,812,2
301,undirected,829,1
301,undirected,864,3
301,undirected,876,1
301,undirected,946,2
301,undirected,982,2
301,undirected,1050,2
301,undirected,1177,2
301,undirected,1187,1
301,undirected,1306,2
301,undirected,1355,1
301,undirected,1384,2
301,undirected,1461,1
301,undirected,1585,1
301,undirected,1915,1
301,undirected,1923,1
301,undirected,1966,1
301,undirected,2092,1
301,undirected,2108,1
301,undirected,2109,1
301,undirected,2189,1
301,undirected,2191,1
301,undirected,2219,1
301,undirected,2224,1
301,undirected,2233,1
301,undirected,2301,1
301,undirected,2397,1
301,undirected,2532,1
301,undirected,2549,1
301,undirected,2615,5
301,undirected,2645,1
301,undirected,2815,4
301,undirected,2835,1
301,undirected,2837,5
301,undirected,2839,2
301,undirected,2857,3
301,undirected,3101,1
301,undirected,3344,1
301,undirected,3418,5
301,undirected,3466,4
301,undirected,3506,1
301,undirected,3514,1
301,undirected,3520,1
301,undirected,3522,3
301,undirected,3662,1
301,undirected,3699,1
301,undirected,3733,1
301,undirected,3803,1
301,undirected,3885,1
301,undirected,3886,1
301,undirected,4214,1
301,undirected,4245,4
301,undirected,4525,1
301,undirected,4727,1
301,undirected,4754,1
301,undirected,4779,2
301,undirected,4798,1
301,undirected,4851,1
301,undirected,4944,3
301,undirected,4987,1
301,undirected,5056,1
301,undirected,5133,4
301,undirected,5143,1
301,undirected,5148,1
301,undirected,5222,1
301,undirected,5225,1
301,undirected,5271,1
301,undirected,5315,2
301,undirected,5340,3
301,undirected,5347,1
301,undirected,5365,2
301,undirected,5389,3
301,undirected,5460,1
301,undirected,5463,1
302,undirected,303,2
302,undirected,783,1
302,undirected,823,1
302,undirected,1588,1
302,undirected,2564,1
302,undirected,4987,1
303,undirected,402,1
303,undirected,455,1
303,undirected,608,6
303,undirected,611,1
303,undirected,621,1
303,undirected,622,1
303,undirected,723,2
303,undirected,801,13
303,undirected,844,1
303,undirected,876,1
303,undirected,1355,1
303,undirected,1461,3
303,undirected,1482,1
303,undirected,1588,1
303,undirected,1603,2
303,undirected,1674,1
303,undirected,1677,1
303,undirected,1731,3
303,undirected,1756,2
303,undirected,1845,1
303,undirected,1915,1
303,undirected,1917,1
303,undirected,1966,1
303,undirected,2001,1
303,undirected,2078,2
303,undirected,2092,1
303,undirected,2108,1
303,undirected,2169,1
303,undirected,2175,1
303,undirected,2189,1
303,undirected,2191,2
303,undirected,2219,1
303,undirected,2224,7
303,undirected,2242,1
303,undirected,2254,1
303,undirected,2340,1
303,undirected,2446,1
303,undirected,2564,1
303,undirected,2615,6
303,undirected,2723,2
303,undirected,2724,1
303,undirected,2815,4
303,undirected,2836,1
303,undirected,2837,7
303,undirected,3046,1
303,undirected,3101,8
303,undirected,3208,1
303,undirected,3418,7
303,undirected,3460,1
303,undirected,3466,4
303,undirected,3514,1
303,undirected,3520,1
303,undirected,3522,1
303,undirected,3543,2
303,undirected,3624,2
303,undirected,3662,1
303,undirected,3699,4
303,undirected,3862,1
303,undirected,3885,1
303,undirected,3906,1
303,undirected,3926,1
303,undirected,4214,1
303,undirected,4245,4
303,undirected,4390,1
303,undirected,4525,1
303,undirected,4581,1
303,undirected,4754,2
303,undirected,4841,1
303,undirected,4964,2
303,undirected,5041,1
303,undirected,5045,2
303,undirected,5056,2
303,undirected,5070,1
303,undirected,5111,1
303,undirected,5133,11
303,undirected,5148,1
303,undirected,5156,1
303,undirected,5222,1
303,undirected,5225,1
303,undirected,5271,1
303,undirected,5389,10
303,undirected,5431,1
304,undirected,629,2
304,undirected,1917,1
304,undirected,2153,1
304,undirected,2154,1
304,undirected,2652,1
304,undirected,2777,1
304,undirected,2983,1
304,undirected,4027,1
304,undirected,4051,1
305,undirected,2114,1
305,undirected,2845,1
305,undirected,5082,1
305,undirected,5093,1
306,undirected,636,1
306,undirected,858,1
306,undirected,2518,1
306,undirected,3182,1
306,undirected,3855,1
306,undirected,5052,2
307,undirected,1056,1
307,undirected,2710,1
307,undirected,3054,1
307,undirected,4118,1
307,undirected,4119,2
307,undirected,4418,1
307,undirected,4461,1
307,undirected,5177,1
308,undirected,719,1
308,undirected,1684,2
308,undirected,2154,2
308,undirected,2534,1
308,undirected,2915,2
308,undirected,4467,1
308,undirected,4972,2
308,undirected,5039,2
309,undirected,4866,1
310,undirected,578,1
310,undirected,738,1
310,undirected,759,1
310,undirected,984,1
310,undirected,2698,1
310,undirected,4668,1
311,undirected,561,1
312,undirected,4807,1
313,undirected,314,11
313,undirected,363,1
313,undirected,407,1
313,undirected,1009,1
313,undirected,1133,2
313,undirected,1136,1
313,undirected,1157,3
313,undirected,1158,1
313,undirected,1486,2
313,undirected,1577,3
313,undirected,1938,1
313,undirected,2510,1
313,undirected,2574,1
313,undirected,2966,1
313,undirected,2968,3
313,undirected,3043,1
313,undirected,3161,1
313,undirected,3222,1
313,undirected,3227,1
313,undirected,3293,1
313,undirected,3304,1
313,undirected,3651,1
313,undirected,3681,1
313,undirected,3844,1
313,undirected,3869,1
313,undirected,3966,1
313,undirected,4056,2
313,undirected,4159,1
313,undirected,4807,1
313,undirected,4833,1
313,undirected,4942,1
313,undirected,4943,1
313,undirected,5084,1
313,undirected,5351,1
314,undirected,487,3
314,undirected,556,1
314,undirected,605,1
314,undirected,615,1
314,undirected,736,2
314,undirected,900,1
314,undirected,1009,1
314,undirected,1065,3
314,undirected,1087,1
314,undirected,1133,2
314,undirected,1136,1
314,undirected,1157,4
314,undirected,1158,2
314,undirected,1259,1
314,undirected,1341,1
314,undirected,1367,1
314,undirected,1391,1
314,undirected,1477,2
314,undirected,1486,3
314,undirected,1577,3
314,undirected,1617,2
314,undirected,1682,1
314,undirected,1862,1
314,undirected,1938,9
314,undirected,1939,1
314,undirected,2083,1
314,undirected,2207,1
314,undirected,2290,1
314,undirected,2444,2
314,undirected,2510,1
314,undirected,2574,2
314,undirected,2599,1
314,undirected,2603,1
314,undirected,2826,1
314,undirected,2868,1
314,undirected,2966,2
314,undirected,2968,6
314,undirected,3004,1
314,undirected,3043,1
314,undirected,3161,1
314,undirected,3227,1
