,docs_id,doc_code,pub_year,doi,pages,publication,journal_name,volume_in_pages,dbases_count,Scopus,SCIE,ICONDA,IndexCopernicus,INSPEC,Academic_Search_Complete,DOAJ,SSCI,VINITI,Business_Source_Complete,other_dbases,res_fields_1,res_fields_2,res_fields_3,final_index
1910,3994623,S1,2012,1,425-434,", &  . Team member selecting based on AHP and TOPSIS grey.",Inžinerinė ekonomika,9,6,0,0,0,0,0,0,1,1,1,1,2,S 003,T 002,T 007,836.0
1911,3994678,S1,2012,1,107-111,", , &  . Thermal conductivity of expanded polystyrene (EPS) at 10C and its conversion to temperatures within interval from 0 to 50C.",Energy and buildings,4,2,0,1,0,0,0,0,0,0,0,0,1,T 008,,,677.0
1912,3994700,S1,2012,1,192-196,", , &  . Analysis of structure and deformation mechanisms of mineral wool slabs under compression.",Materials science,4,4,0,1,0,0,1,0,0,0,1,0,1,T 008,,,23.0
1913,3994873,S4,2012,1,102-111, . „Žagrės“ kūrimosi aplinkybės ir pirmasis veiklos dešimtmetis (1906–1915).,Mokslo ir technikos raida,9,3,0,0,0,0,0,0,0,0,0,0,3,H 005,S 004,,377.0
1914,3994884,S5,2012,0,56-59,", , &  . Теплопроводность полистирольного пенопласта (ВПС) при средней температуре +10оС.",Строительные материалы: ежемесячный научно-технический и производственный журнал,3,0,0,0,0,0,0,0,0,0,0,0,0,T 008,,,480.0
1915,3994896,S4,2012,1,117-125, . Politinės paslaugos kaip vertybės kūrimo ypatumai komunikacijos kontekste.,Santalka: munikacija,8,3,0,0,0,0,0,0,0,0,0,0,3,S 008,,,420.0
1916,3994916,S5,2012,0,36-39,", , &  . Прогностическая оценка деформации ползучести полистирольного пенопласта при постоянном сжатии на базе короткого прямого эксперимента.",Промышленное и гражданское стройтельство,3,0,0,0,0,0,0,0,0,0,0,0,0,T 008,,,479.0
1917,3994929,S4,2012,1,126-135, . Edmundo Burke'o tradicionalizmas kaip politinės komunikacijos atvejis.,Santalka: munikacija,9,4,0,0,0,0,0,0,0,0,0,0,4,,,,420.0
1918,3994951,S4,2012,1,159-170, . Neverbalinė komunikacija: kodavimas ir efektyvus panaudojimas kūrybinėse industrijose.,Santalka: munikacija,11,3,0,0,0,0,0,0,0,0,0,0,3,S 008,S 003,H 003,420.0
1919,3994980,S1,2012,0,187-195, . Intelektualaus gyvenimo filosofija ir sociologija: Lietuvos kontekstas.,Filosofija. Sociologija,8,4,0,0,0,0,0,0,0,1,0,0,3,H 001,S 008,S 005,191.0
1920,3994990,S1,2012,0,51-59, . Filosofijos tekstai lituanistiniu aspektu.,Filosofija. Sociologija,8,4,0,0,0,0,0,0,0,1,0,0,3,H 001,S 008,,191.0
1921,3995009,S1,2012,1,41-44,", , &  . Topology synthesis of the Multi-Tapped Meander Delay Line using Monte Carlo method.",Elektronika ir elektrotechnika,3,3,0,1,0,0,1,0,0,0,1,0,0,T 001,,,164.0
1922,3995031,S4,2012,1,171-179, . Organizacijos komunikacija: įvaizdžio formavimas semiotinės komunikacijos būdu.,Santalka: munikacija,8,3,0,0,0,0,0,0,0,0,0,0,3,S 008,S 003,,420.0
1923,3995326,S1,2012,1,291-307,", , , , &  . Increasing the cyclic strength of threaded joints through the unloading of cracked sections.",Journal of mining and metallurgy. Section B: Metallurgy,16,4,1,1,0,0,0,1,1,0,0,0,0,T 009,,,914.0
1924,3995654,S5,2012,0,211-220,", , &  . Experimental research of car acceleration characteristics.",Czasopismo techniczne. Mechanika,9,0,0,0,0,0,0,0,0,0,0,0,0,T 003,,,126.0
1925,3995824,S1,2012,1,19-22,", &  . Adaptive identification of induction drive.",Elektronika ir elektrotechnika,3,3,0,1,0,0,1,0,0,0,1,0,0,T 001,,,164.0
1926,3995978,S7,2012,0,29-33, . Birštonas - tarp verslo plano ir urbanistikos.,Archiforma,4,0,0,0,0,0,0,0,0,0,0,0,0,H 003,,,536.0
1927,3996068,S1,2012,1,442-446,", &  . Modeling of a 4DOF precise positioning stage by finite element method.",Mechanika,4,5,1,1,0,0,1,0,0,0,1,0,1,T 009,,,126.0
1928,3996100,S1,2012,1,473-478,", &  . Development of the method of accuracy measuring of precision spindle.",Mechanika,5,6,1,1,0,0,1,0,0,0,1,0,2,T 009,,,126.0
1929,3996851,S4,2012,1,246-256,", , &  . The relationship between the shape of a building and its energy performance.",Architectural engineering and design management,10,1,0,0,0,0,0,1,0,0,0,0,0,T 002,T 004,,537.0
1930,3997006,S1,2012,0,196-204, . gio kas toliau?,Filosofija. Sociologija,8,4,0,0,0,0,0,0,0,1,0,0,3,H 001,S 008,,191.0
1931,3997016,S1,2012,0,170-184, . Tarpkultūrinė komunikacija: Rytų Azijos dailės poveikis ir fenomenologinių idėjų sklaida postimpresionizmo estetikoje.,Logos,14,3,0,0,0,0,0,0,0,0,0,0,3,H 001,H 003,S 008,334.0
1932,3997037,S1,2012,0,119-126, . Vietos dvasia“ Christiano Norberg-Schulzo architektūros fenomenologijoje.,Logos,7,3,0,0,0,0,0,0,0,0,0,0,3,H 003,,,334.0
1933,3997122,S1,2012,1,732-748,", &  . Comparison of adaptive meshes for a singularly perturbed reaction - diffusion problem.",Mathematical modelling and analysis: the Baltic journal merical analysis and differential equations,16,7,1,1,1,1,1,0,0,0,0,0,2,N 001,T 007,,345.0
1934,3997159,S4,2012,0,1-7,", &  . Business rules discovery from existing software systems.",International journal of scientific & engineering research,6,1,0,0,0,0,0,0,1,0,0,0,0,T 007,,,820.0
1935,3997351,S1,2012,1,224-230,", , , , , , , &  . Ageing effects on electrical resistivity and magnetoresistance of nanostructured manganite films.",Lithuanian journal of physics,6,3,0,1,0,0,1,0,0,0,0,0,1,T 001,N 002,,990.0
1936,3997485,S6,2012,0,4-5," (aut., imant. inter.)  (aut., duod. inter.) . Verslo sėkmę sakomybė prieš klientus ir aplinką.",Gedimino universitetas,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,711.0
1937,3997527,S6,2012,0,6-11," (aut., imant. inter.)  (aut., duod. inter.) . Atidarytas pirmasis Lietuvoje HAAS techninio mokymo centras.",Gedimino universitetas,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,711.0
1938,3997571,S6,2012,0,12-19," (aut., imant. inter.)  (aut., duod. inter.) . Gelžbetoninių ir mūrinių konstrukcijų klasikas.",Gedimino universitetas,7,0,0,0,0,0,0,0,0,0,0,0,0,T 002,,,711.0
1939,3997607,S6,2012,0,20-23," (aut., imant. inter.)  (aut., duod. inter.) . Doc. dr. Antanas Krutinis: „Atėjo laikas užrašyti savo patirtį ir leisti dirbti jauniems“.",Gedimino universitetas,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,711.0
1940,3997687,S6,2012,0,24-27," (aut., imant. inter.)  (aut., duod. inter.) . Profesorius Mike‘as rybingumą ir ateitį.",Gedimino universitetas,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,711.0
1941,3997699,S6,2012,0,28-37, . Fundamentalūs kelių inžinerijos projektai vienija vienos katedros absolventus.,Gedimino universitetas,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,711.0
1942,3997745,S6,2012,0,38-45, . Pramynęs pėdas aukštajai mokyklai.,Gedimino universitetas,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,711.0
1943,3997943,S6,2012,0,46-51," (aut., imant. inter.)  (aut., duod. inter.) . Stebėti gyvenimą.",Gedimino universitetas,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,711.0
1944,3998006,S6,2012,0,52-61," (aut., imant. inter.)  (aut., duod. inter.) . Gyvenamieji rajonai architekto akimis. Nepažintas Vilnius.",Gedimino universitetas,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,711.0
1945,3998023,S1,2012,1,305-313,", &  . The transfer of natural (RA-226, Th-232, K-40) and artificial (Cs-137, Sr90) radionuclides from soil to the wood of a Scots pine (Pinus sylvestris L.).",Journal of Radioanalytical and Nuclear Chemistry,8,4,1,1,0,0,0,0,0,0,0,0,2,T 004,,,269.0
1946,3998033,S4,2012,0,62-65,  . 137Cs pernašos iš dirvožemio į paprastąją pušį (Pinus sylvestris L.) diskriminacijos faktorių vertinimas.,Visuomenės sveikata,3,1,0,0,0,1,0,0,0,0,0,0,0,T 004,,,459.0
1947,3998045,S4,2012,0,66-70,  . Radionuklidų kaupimosi kompostuojant daržininkystės atliekas tyrimas.,Visuomenės sveikata,4,1,0,0,0,1,0,0,0,0,0,0,0,T 004,,,459.0
1948,3998057,S7,2012,0,84-90, . Dangus ir plyta. Bagano šventyklų švytėjimas.,Kultūros barai: kultūros ir meno mėnesinis žurnalas,6,0,0,0,0,0,0,0,0,0,0,0,0,H 003,,,312.0
1949,3998084,S7,2012,0,96-101, . Budos šypsena Sukotajaus šventyklų griuvėsiuose.,Kultūros barai: kultūros ir meno mėnesinis žurnalas,5,0,0,0,0,0,0,0,0,0,0,0,0,H 003,,,312.0
1950,3998092,S6,2012,0,62-63, . Valiutų karas: kodėl svarbi pasaulyje populiariausio mėsainio kaina?,Gedimino universitetas,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,711.0
1951,3998122,S7,2012,0,22-25,", &  . Ideologia Nu Ia Sfarsit Niciodata.",Lettre Internationale,3,0,0,0,0,0,0,0,0,0,0,0,0,S 002,,,975.0
1952,3998132,S6,2012,0,64-67,  . Londono knygų mugėje pirmą kartą pristatyta VGTU leidykla.,Gedimino universitetas,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,711.0
1953,3998142,S6,2012,0,68-73, . Tarptautiniame kūrybiniame projekte Čekijoje.,Gedimino universitetas,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,711.0
1954,3998210,S6,2012,0,74-77, . Aviacijos mokyklų sąskrydis.,Gedimino universitetas,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,711.0
1955,3998223,S1,2012,1,69-72, . Ant system with distributed values of pheromone evaporation.,Elektronika ir elektrotechnika,3,3,0,1,0,0,1,0,0,0,1,0,0,T 001,T 007,N 001,164.0
1956,3998232,S6,2012,0,80-83, . 900 „Vingio“ koncertų.,Gedimino universitetas,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,711.0
1957,3998323,S6,2012,0,84-87," (aut., imant. inter.)  (aut., duod. inter.) . Dirigentas Rolandas Lukošius: „Geras pasirodymas – tik sunkaus darbo rezultatas“.",Gedimino universitetas,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,711.0
1958,3998391,S6,2012,0,90-90, . Elektroninio laiško etika ir estetika.,Gedimino universitetas,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,711.0
1959,3998687,S4,2012,1,376-380,", , ,   . Brauno dujų panaudojimas aliejumi veikiančiame dyzeliniame variklyje.",Mokslas – Lietuvos ateitis,4,5,0,0,1,1,0,0,0,0,0,0,3,T 003,T 004,,0.0
1960,3998711,S4,2012,1,370-375,",   . Katalizinio deginių neutralizatoriaus veikimo galimybių tyrimas.",Mokslas – Lietuvos ateitis,5,5,0,0,1,1,0,0,0,0,0,0,3,T 003,,,0.0
1961,3998740,S4,2012,1,351-355,",   . Matematinės statistikos metodų taikymas analizuojant variklių technines charakteristikas.",Mokslas – Lietuvos ateitis,4,5,0,0,1,1,0,0,0,0,0,0,3,T 003,,,0.0
1962,3998800,S1,2012,1,834-842,", , , , &  . Multiple criteria selection of pile-column construction technology.",Journal of civil engineering and management,8,10,1,1,1,0,1,0,0,0,0,0,6,T 002,,,258.0
1963,3998988,S4,2012,1,340-345,  . Atskirų grunto dalelių formos kitimas prieš ir po spūdumo bandymo.,Mokslas - Lietuvos ateitis: iacinės technologijos,5,3,0,0,1,1,0,0,0,0,0,0,1,T 002,,,365.0
1964,3999145,S4,2012,1,356-360,  . Degalų mišinių naudojimo lokomotyvų vidaus degimo varikliuose galimybių tyrimas.,Mokslas - Lietuvos ateitis: iacinės technologijos,4,5,0,0,1,1,0,0,0,0,0,0,3,T 003,,,365.0
1965,3999236,S4,2012,0,84-89,  . Sprendimų priėmimas taikant neryškių skaičių apibendrinto vidurkio funkcijas.,Lietuvos matematikos rinkinys: Lietuvos matematikų draugijos darbai. Serija B,5,1,0,0,0,0,0,0,0,0,0,0,1,N 001,,,320.0
1966,3999248,S4,2012,1,361-365,  . Riedmenų ašidėžių kaitimo temperatūrų kitimo tendencijų analizė.,Mokslas - Lietuvos ateitis: iacinės technologijos,4,5,0,0,1,1,0,0,0,0,0,0,3,T 003,,,365.0
1967,3999260,S1,2012,0,1121-1124,", , , &  . Improved performance and spectral features of complex porous silicon structure containing silicon solar cells.","Acta Physica Polonica A. 41th Jaszowiec International School and Conference on the ynica-Zdrój, 2012",3,2,0,1,0,0,0,0,0,0,0,0,1,N 002,,,13.0
1968,3999280,S4,2012,1,386-390,  . Prekinių šilumvežių magistralei „Rail Baltica“ parinkimo algoritmas.,Mokslas - Lietuvos ateitis: iacinės technologijos,4,5,0,0,1,1,0,0,0,0,0,0,3,T 003,,,365.0
1969,3999379,S1,2012,1,273-284,", , &  . Research and evaluation of the intensity parameters of electromagnetic fields produced by mobile communication antennas.",Journal of environmental engineering and landscape management,11,6,1,1,0,0,0,0,0,0,0,0,4,T 004,,,94.0
1970,3999415,S1,2012,1,301-306,", , &  . Clogging test of landfill leachate drainage using different fillers.",Journal of environmental engineering and landscape management,5,6,1,1,0,0,0,0,0,0,0,0,4,T 004,,,94.0
1971,3999440,S4,2012,1,289-293,  . Plastifikatoriaus poveikis sukietėjusio betono savybėms.,Mokslas – Lietuvos ateitis,4,4,0,0,1,1,0,1,0,0,0,0,1,T 002,T 008,,0.0
1972,3999458,S4,2012,0,294-299, . Prilydomųjų stogo medžiagų lakštų sandūros patikimumo tyrimas.,Mokslas – Lietuvos ateitis,5,4,0,0,1,1,0,1,0,0,0,0,1,T 002,,,0.0
1973,3999477,S4,2012,1,300-305,  . Pusiau standžių plieninių andžio ir stiprio nustatymas.,Mokslas – Lietuvos ateitis,5,4,0,0,1,1,0,1,0,0,0,0,1,T 002,,,0.0
1974,3999489,S4,2012,1,306-310, . Betonavimo proceso ir operacijų analizė taikant Lean metodiką.,Mokslas – Lietuvos ateitis,4,4,0,0,1,1,0,1,0,0,0,0,1,T 002,,,0.0
1975,3999587,S4,2012,0,7-12,",   . Pagrindinių komponenčių išskyrimo metodo taikymas kai kuriems parabolinio tipo uždaviniams.",Lietuvos matematikos rinkinys: Lietuvos matematikų draugijos darbai. Serija B,5,1,0,0,0,0,0,0,0,0,0,0,1,N 001,,,320.0
1976,3999647,S5,2012,0,19-24,  . Pusiau tiesinės hiperbolinės suvidurkintų lygčių sistemos su periodinėmis kraštinėmis sąlygomis tyrimas.,Lietuvos matematikos rinkinys: Lietuvos matematikų draugijos darbai. Serija B,5,0,0,0,0,0,0,0,0,0,0,0,0,N 001,,,320.0
1977,3999676,S4,2012,1,320-325,  . Gaisro temperatūros veikiamų gniuždomųjų gelžbetoninių kolonų įtempių skerspjūvyje pasiskirstymo analizė.,Mokslas – Lietuvos ateitis,5,5,0,0,1,1,0,0,0,0,0,0,3,T 002,,,0.0
1978,3999727,S4,2012,1,326-334,  . Tampriųjų ir plastinių geometriškai netiesinių rėmų skaičiavimas.,Mokslas – Lietuvos ateitis,8,5,0,0,1,1,0,0,0,0,0,0,3,T 002,,,0.0
1979,3999739,S5,2012,0,31-36,",   . Judėjimo lygčių atskyrimas dvimatės gravitacinės švytuoklės modelyje.",Lietuvos matematikos rinkinys: Lietuvos matematikų draugijos darbai. Serija B,5,0,0,0,0,0,0,0,0,0,0,0,0,N 001,N 002,,320.0
1980,3999753,S4,2012,0,96-101, . Dominuojančiųjų alternatyvų daugiakriteriniai metodai.,Lietuvos matematikos rinkinys: Lietuvos matematikų draugijos darbai. Serija B,5,1,0,0,0,0,0,0,0,0,0,0,1,N 001,S 004,,320.0
1981,3999763,S4,2012,0,209-214, . Šešiasdešimtainės skaičiavimo sistemos gyvybingumas.,Lietuvos matematikos rinkinys: Lietuvos matematikų draugijos darbai. Serija B,5,1,0,0,0,0,0,0,0,0,0,0,1,N 001,,,320.0
1982,3999793,S4,2012,1,335-339,  . Priedo poveikis šviežio ir sukietėjusio skiedinio savybėms.,Mokslas – Lietuvos ateitis,4,5,0,0,1,1,0,0,0,0,0,0,3,T 008,T 002,,0.0
1983,3999812,S4,2012,1,346-350,", ,   . Kompozitiniais strypais armuotų sijų pleišėjimo ir deformacijų analizė.",Mokslas – Lietuvos ateitis,4,5,0,0,1,1,0,0,0,0,0,0,3,T 002,T 009,,0.0
1984,3999829,S4,2012,1,397-402, . Taikomosios programos „CarSim“ deliuojant viengubą ir dvigubą judėjimo juostos pakeitimo manevrą.,Mokslas – Lietuvos ateitis,5,5,0,0,1,1,0,0,0,0,0,0,3,T 003,,,0.0
1985,3999973,S4,2012,1,403-407, . Išilginio kelio profilio įtaka automobilio lėtėjimo pagreičiui.,Mokslas – Lietuvos ateitis,4,5,0,0,1,1,0,0,0,0,0,0,3,T 003,,,0.0
1986,3999983,S4,2012,1,408-413,  . „ArduPilot Mega“ autopiloto inercinio navigacijos įrenginio paklaidų analizė.,Mokslas – Lietuvos ateitis,5,3,0,0,1,1,0,1,0,0,0,0,0,T 010,T 001,T 003,0.0
1987,3999995,S1,2012,1,877-881,", , &  . Phase constant peculiarities of cylindrical zero-index anisotropic metamaterial waveguide.",Applied Physics A - Materials science & processing,4,4,0,1,0,1,0,0,0,0,0,0,2,T 001,,,40.0
1988,4000009,S1,2012,1,949-953,", &  . Main and higher mode absorption dependencies of open semiconductor plasma waveguide on the percentage of heavy holes.",Applied Physics A - Materials science & processing,4,6,1,1,0,1,1,1,0,0,0,0,1,T 001,N 002,,40.0
1989,4000276,S1,2012,0,126-138, . Racionalumo ir teisingumo sąjungos problema Johno Rawlso „Politiniame liberalizme”.,Problemos,12,2,0,0,0,0,0,0,0,0,0,0,2,H 001,S 002,,327.0
1990,4000291,S1,2012,0,175-186, . Vizuali „Lietuvos vardo tūkstantmečio“ ideologija: atvejo analizė.,Filosofija. Sociologija,11,4,0,0,0,0,0,0,0,1,0,0,3,S 005,S 002,S 008,191.0
1991,4000311,S4,2012,1,55-67,", , &  . Implementation of sustainability principle into negotiations: substantiation positions' of negotiator: substantiation positions’ of negotiator.",Journal of security and sustainability issues,12,3,1,0,0,0,0,0,0,0,0,1,1,S 003,S 004,S 008,298.0
1992,4000685,S4,2012,1,154-163,",   . Nuolatinis mokymasis kaip vertybė: farmacijos specialistų vertinimai.",Santalka: Filologija. Edukologija,9,4,0,0,0,1,0,0,0,0,0,0,3,S 007,,,416.0
1993,4000709,S4,2012,1,180-193,  . Leidinio „Autovežimis“ (1940 m.) terminijos analizė.,Santalka: Filologija. Edukologija,13,3,0,0,0,0,0,0,0,0,0,0,3,H 004,T 003,,416.0
1994,4000721,S4,2012,1,194-206,", &  . English idiomatic words and their equivalents in Lithuanian as terms in traditional media.",Santalka: Filologija. Edukologija,12,3,0,0,0,0,0,0,0,0,0,0,3,H 004,,,416.0
1995,4000733,S6,2012,0,22-31,  . Priėmimas į VGTU magistrantūros studijas 2011 m.,Gedimino universitetas,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,711.0
1996,4000742,S6,2012,0,4-7," (aut., imant. inter.)  (aut., duod. inter.) . Kiek įmanoma būti teisingam.",Sapere Aude,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,421.0
1997,4000754,S6,2012,0,8-13," (aut., imant. inter.)  (aut., duod. inter.) . Robertas Dargis: „Jei d visuomenė pasikeistų, žd Žemėje savo misiją būsi atlikęs"".",Sapere Aude,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,421.0
1998,4000822,S1,2012,0,1760-1765,", , , &  . Experimental research of vibrations of angle measurement comparator.",Journal of vibroengineering,5,4,1,1,0,0,0,0,0,0,1,0,1,T 009,,,272.0
1999,4000835,S6,2012,0,14-21," (aut., imant. inter.)  (aut., duod. inter.) . Moksliniai tyrimai lenkia laiką.",Sapere Aude,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,421.0
2000,4000847,S6,2012,0,22-29," (aut., imant. inter.) ir  (aut., duod. inter.) . Senųjų parkų dvasios beieškant.",Sapere Aude,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,421.0
2001,4000869,S6,2012,0,30-35," (aut., imant. inter.)  (aut., duod. inter.) . Prestižinės architektūros premijos laureatas: „Tapau kritiškesnis savo darbui“.",Sapere Aude,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,421.0
2002,4000881,S6,2012,0,36-41," (aut., imant. inter.)  (aut., duod. inter.) . Adas Meškėnas: „Būtina dalytis žomet mes galėsime sparčiau judėti į priekį"".",Sapere Aude,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,421.0
2003,4000904,S6,2012,0,50-55, . Jaunųjų kelininkų dienose triumfuoja sunkioji kelių tiesimo technika.,Sapere Aude,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,421.0
2004,4000915,S6,2012,0,56-63," (aut., imant. inter.)  (aut., duod. inter.) . Teatro genas techniškajame universitete.",Sapere Aude,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,421.0
2005,4000962,S6,2012,0,64-71," (aut., imant. inter.)  (aut., duod. inter.) . Klubas jungia juostinių ir skaitmeninių fotoaparatų mėgėjus.",Sapere Aude,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,421.0
2006,4001268,S4,2012,0,78-83, . Analysis of splitting schemes for 2D and 3D Schrödinger problems.,Lietuvos matematikos rinkinys: Lietuvos matematikų draugijos darbai. Serija A,5,1,0,0,0,0,0,0,0,0,0,0,1,N 001,,,318.0
2007,4001285,S1,2012,0,238-251,", &  . Prediction of composite indicators using combined method of extreme learning machine and locally weighted regression.",Nonlinear analysis: modelling and control,13,8,1,1,0,1,1,0,0,0,1,0,3,N 001,,,1074.0
2008,4001295,S4,2012,0,54-63, . Mūšos baseino upių metinės ir sezoninės vandens taršos bendruoju azotu analizė taikant FYRIS modelį.,Vandens ūkio inžinerija,9,1,0,0,0,0,0,0,0,0,0,0,1,T 004,,,1295.0
